user_id,age,city,monthly_usage_gb,device_type,tenure_months,is_4g,segment
1568,21,Jakarta,3.69,low-end,37,1,C
1569,53,Bandung,0.44,low-end,38,1,B
1570,23,Jakarta,5.1,low-end,41,0,C
1571,48,Medan,4.0,feature,4,0,C
1572,36,Jakarta,4.41,low-end,26,0,C
1573,56,Surabaya,0.79,low-end,39,0,B
1574,44,Medan,7.01,low-end,45,0,C
1575,27,Jakarta,0.31,low-end,42,1,B
1576,43,Medan,0.88,low-end,44,1,B
1577,36,Bandung,3.26,low-end,42,1,C
1578,56,Jakarta,3.36,mid-range,11,0,C
1579,20,Surabaya,1.13,low-end,11,0,B
1580,30,Medan,3.63,feature,54,1,C
1581,45,Makassar,1.47,low-end,38,0,B
1582,37,Medan,0.0,mid-range,38,0,C
1583,45,Makassar,0.53,low-end,20,0,B
1584,25,Surabaya,6.43,high-end,26,1,A
1585,58,Bandung,0.76,mid-range,38,1,C
1586,56,Makassar,0.36,low-end,12,0,B
1587,18,Bandung,3.44,mid-range,55,0,A
1588,20,Medan,1.74,mid-range,29,1,C
1589,30,Surabaya,4.78,low-end,14,1,C
1590,45,Makassar,5.93,low-end,50,0,C
1591,42,Medan,5.61,mid-range,59,0,C
1592,50,Jakarta,1.13,high-end,25,0,C
1593,55,Medan,2.11,low-end,55,0,C
1594,23,Bandung,3.15,low-end,51,1,C
1595,49,Surabaya,1.17,low-end,42,0,B
1596,38,Surabaya,0.13,mid-range,42,0,C
1597,33,Medan,2.05,mid-range,39,0,C
1598,38,Jakarta,0.04,low-end,26,0,B
1599,28,Bandung,9.03,mid-range,10,0,A
1600,54,Medan,4.78,low-end,14,1,C
1601,53,Medan,0.64,mid-range,5,0,C
1602,52,Surabaya,1.02,low-end,57,0,B
1603,36,Bandung,12.2,mid-range,22,0,C
1604,37,Jakarta,1.4,mid-range,11,1,C
1605,35,Surabaya,4.59,mid-range,29,1,C
1606,58,Medan,1.78,low-end,7,0,B
1607,31,Surabaya,5.99,mid-range,52,0,C
1608,32,Surabaya,3.65,mid-range,18,0,C
1609,48,Makassar,0.07,high-end,31,0,C
1610,18,Surabaya,1.05,low-end,43,0,B
1611,20,Surabaya,2.45,mid-range,20,1,C
1612,33,Bandung,7.82,low-end,57,0,C
1613,40,Surabaya,0.32,low-end,35,1,B
1614,28,Jakarta,2.76,low-end,7,0,C
1615,29,Medan,1.08,low-end,30,0,B
1616,27,Bandung,6.6,low-end,4,0,C
1617,49,Surabaya,4.35,low-end,51,0,C
1618,33,Jakarta,1.38,feature,30,0,B
1619,25,Medan,0.55,mid-range,30,1,C
1620,55,Bandung,0.03,low-end,30,0,B
1621,29,Jakarta,2.91,mid-range,53,0,C
1622,41,Surabaya,1.56,mid-range,18,1,C
1623,45,Makassar,1.13,mid-range,43,1,C
1624,25,Makassar,12.7,mid-range,46,0,A
1625,45,Bandung,1.88,feature,10,1,B
1626,53,Jakarta,4.16,mid-range,14,0,C
1627,43,Medan,0.59,mid-range,36,0,C
1628,25,Jakarta,0.04,mid-range,23,0,C
1629,45,Makassar,1.62,mid-range,12,1,C
1630,45,Bandung,3.29,mid-range,12,0,C
1631,54,Surabaya,2.12,low-end,34,0,C
1632,58,Jakarta,6.63,mid-range,26,0,C
1633,53,Makassar,1.71,mid-range,6,0,C
1634,44,Medan,1.12,low-end,37,0,B
1635,34,Bandung,7.43,mid-range,51,0,C
1636,26,Surabaya,1.57,mid-range,53,0,C
1637,50,Jakarta,0.94,mid-range,15,0,C
1638,37,Medan,0.31,high-end,42,0,C
1639,30,Surabaya,4.73,low-end,39,0,C
1640,45,Makassar,5.23,mid-range,19,0,C
1641,46,Makassar,0.1,mid-range,40,0,C
1642,30,Medan,1.33,mid-range,47,1,C
1643,52,Makassar,4.16,low-end,23,0,C
1644,23,Bandung,8.78,low-end,36,0,C
1645,35,Medan,1.42,mid-range,13,1,C
1646,22,Makassar,6.17,low-end,31,0,C
1647,42,Jakarta,1.5,mid-range,37,0,C
1648,19,Makassar,0.59,low-end,26,1,B
1649,27,Bandung,0.01,mid-range,43,0,C
1650,47,Surabaya,1.2,low-end,48,0,B
1651,22,Surabaya,1.43,mid-range,52,1,C
1652,50,Makassar,8.71,mid-range,18,0,C
1653,18,Surabaya,0.69,low-end,47,0,B
1654,35,Makassar,1.44,mid-range,57,0,C
1655,49,Bandung,0.08,low-end,33,0,B
1656,28,Surabaya,4.33,mid-range,40,0,A
1657,38,Jakarta,7.4,mid-range,32,0,C
1658,43,Makassar,0.81,low-end,4,1,B
1659,42,Surabaya,1.68,low-end,41,1,B
1660,39,Bandung,0.39,mid-range,19,0,C
1661,44,Bandung,1.83,low-end,7,1,B
1662,30,Jakarta,0.43,feature,47,0,B
1663,50,Bandung,2.22,mid-range,35,0,C
1664,51,Bandung,3.98,low-end,26,1,C
1665,58,Surabaya,2.42,mid-range,44,0,C
1666,52,Makassar,0.84,mid-range,23,0,C
1667,18,Medan,1.31,low-end,34,0,B
1668,38,Bandung,3.05,feature,51,0,C
1669,23,Bandung,2.67,mid-range,56,0,C
1670,45,Medan,0.44,feature,7,0,B
1671,34,Bandung,5.59,feature,11,1,C
1672,22,Surabaya,1.93,mid-range,51,0,C
1673,48,Surabaya,0.53,mid-range,8,0,C
1674,22,Medan,0.39,low-end,13,0,B
1675,55,Bandung,10.1,mid-range,32,0,C
1676,20,Bandung,0.99,mid-range,41,1,C
1677,40,Makassar,7.18,mid-range,34,1,C
1678,54,Bandung,1.59,mid-range,18,1,C
1679,54,Surabaya,1.46,high-end,15,0,C
1680,27,Jakarta,3.62,low-end,55,1,C
1681,27,Jakarta,0.03,low-end,43,0,B
1682,36,Jakarta,1.24,feature,24,0,B
1683,34,Jakarta,1.08,low-end,47,0,B
1684,38,Bandung,6.08,low-end,21,1,C
1685,31,Bandung,2.26,low-end,18,0,C
1686,26,Makassar,1.36,mid-range,14,0,C
1687,18,Bandung,0.93,feature,58,0,B
1688,30,Jakarta,2.68,mid-range,53,0,C
1689,21,Medan,0.49,low-end,19,1,B
1690,18,Medan,0.85,high-end,13,0,C
1691,57,Surabaya,1.04,mid-range,57,0,C
1692,49,Surabaya,2.81,mid-range,16,0,C
1693,51,Bandung,1.4,mid-range,2,1,C
1694,45,Medan,2.11,mid-range,57,0,C
1695,48,Jakarta,3.15,mid-range,34,0,C
1696,25,Jakarta,9.39,low-end,49,0,C
1697,56,Jakarta,4.34,mid-range,26,0,C
1698,43,Bandung,1.56,low-end,54,1,B
1699,51,Bandung,4.14,low-end,59,1,C
1700,20,Makassar,8.97,low-end,22,0,C
1701,29,Jakarta,2.08,low-end,20,0,C
1702,18,Jakarta,1.59,low-end,29,0,B
1703,22,Bandung,0.24,feature,18,0,B
1704,47,Bandung,6.69,low-end,29,0,C
1705,47,Makassar,0.85,low-end,42,0,B
1706,34,Makassar,0.2,low-end,44,1,B
1707,40,Surabaya,2.31,mid-range,27,1,C
1708,32,Medan,5.61,low-end,35,1,C
1709,54,Jakarta,1.57,high-end,29,0,C
1710,38,Jakarta,4.58,low-end,6,1,C
1711,31,Makassar,5.43,mid-range,52,0,C
1712,19,Makassar,1.82,low-end,37,0,B
1713,28,Surabaya,2.68,high-end,59,1,C
1714,56,Medan,2.29,low-end,25,1,C
1715,55,Surabaya,8.4,mid-range,21,1,C
1716,51,Medan,3.88,feature,58,1,C
1717,55,Jakarta,7.78,mid-range,31,1,C
1718,51,Surabaya,0.75,low-end,59,0,B
1719,35,Makassar,1.11,mid-range,40,1,C
1720,47,Surabaya,0.22,mid-range,50,0,C
1721,32,Surabaya,2.08,high-end,16,0,C
1722,44,Jakarta,6.21,mid-range,14,1,C
1723,51,Makassar,1.19,low-end,6,1,B
1724,55,Makassar,0.41,low-end,11,0,B
1725,50,Bandung,0.21,mid-range,27,1,C
1726,41,Bandung,1.78,low-end,38,0,B
1727,32,Bandung,0.54,mid-range,5,1,C
1728,47,Jakarta,1.27,low-end,15,0,B
1729,59,Surabaya,5.14,mid-range,38,0,C
1730,34,Makassar,1.45,mid-range,53,1,C
1731,22,Makassar,2.82,low-end,16,1,C
1732,46,Surabaya,2.09,mid-range,18,1,C
1733,21,Makassar,3.8,low-end,53,1,C
1734,27,Surabaya,0.51,feature,33,0,B
1735,34,Jakarta,7.59,high-end,35,0,C
1736,27,Jakarta,3.1,low-end,55,1,C
1737,34,Jakarta,0.95,mid-range,52,1,C
1738,37,Surabaya,0.39,mid-range,24,0,C
1739,41,Surabaya,0.49,mid-range,35,0,C
1740,22,Medan,4.58,low-end,7,0,C
1741,51,Makassar,2.66,mid-range,14,0,C
1742,23,Makassar,1.44,low-end,50,1,B
1743,19,Medan,1.21,low-end,30,0,B
1744,30,Medan,5.81,high-end,24,0,C
1745,28,Jakarta,6.23,low-end,15,1,C
1746,40,Medan,2.61,mid-range,13,0,C
1747,33,Surabaya,2.23,low-end,19,1,C
1748,48,Bandung,5.09,low-end,29,0,C
1749,28,Surabaya,4.15,low-end,22,0,C
1750,33,Medan,1.53,low-end,2,0,B
1751,25,Makassar,0.26,low-end,39,0,B
1752,21,Surabaya,4.39,low-end,13,0,C
1753,57,Makassar,0.55,mid-range,36,1,C
1754,21,Surabaya,0.05,feature,38,0,B
1755,42,Makassar,5.56,low-end,18,0,C
1756,20,Surabaya,2.59,low-end,51,1,C
1757,49,Makassar,6.67,mid-range,15,0,C
1758,20,Bandung,1.99,low-end,35,1,B
1759,44,Jakarta,7.83,high-end,52,0,C
1760,46,Surabaya,1.31,low-end,17,0,B
1761,49,Bandung,3.87,low-end,48,0,C
1762,36,Jakarta,1.07,low-end,13,0,B
1763,38,Surabaya,0.0,low-end,22,0,B
1764,22,Bandung,1.43,mid-range,59,0,C
1765,35,Bandung,4.02,low-end,54,0,C
1766,45,Bandung,0.49,low-end,52,1,B
1767,59,Medan,2.11,feature,40,1,C
1768,39,Makassar,0.72,low-end,21,0,B
1769,38,Jakarta,0.23,high-end,26,0,C
1770,23,Makassar,2.88,mid-range,46,0,C
1771,18,Makassar,9.11,low-end,4,0,C
1772,22,Makassar,1.12,low-end,7,1,B
1773,58,Bandung,2.61,mid-range,10,0,C
1774,29,Makassar,9.21,mid-range,15,0,A
1775,43,Medan,3.15,mid-range,26,0,C
1776,51,Surabaya,3.35,low-end,16,0,C
1777,31,Bandung,0.59,low-end,40,1,B
1778,43,Jakarta,2.04,mid-range,34,0,C
1779,44,Surabaya,1.37,mid-range,17,1,C
1780,26,Surabaya,1.91,mid-range,38,0,C
1781,43,Surabaya,4.84,low-end,16,0,C
1782,39,Makassar,1.85,mid-range,34,0,C
1783,47,Makassar,0.19,low-end,59,1,B
1784,34,Bandung,7.08,low-end,56,0,C
1785,43,Makassar,2.36,mid-range,29,0,C
1786,53,Makassar,7.75,mid-range,53,0,C
1787,18,Makassar,2.55,mid-range,18,0,C
1788,25,Bandung,0.22,high-end,11,1,C
1789,52,Bandung,2.41,mid-range,12,0,C
1790,32,Medan,2.57,mid-range,37,0,C
1791,39,Medan,0.72,mid-range,2,0,C
1792,31,Medan,1.91,low-end,54,0,B
1793,43,Medan,1.85,mid-range,56,1,C
1794,45,Surabaya,2.93,low-end,18,0,C
1795,40,Surabaya,0.9,mid-range,54,0,C
1796,31,Medan,2.62,low-end,38,1,C
1797,41,Medan,0.83,low-end,33,0,B
1798,19,Jakarta,1.77,low-end,9,1,B
1799,43,Surabaya,0.39,mid-range,15,1,C
1800,31,Jakarta,0.11,low-end,28,0,B
1801,24,Jakarta,1.16,low-end,8,0,B
1802,20,Makassar,0.96,mid-range,46,0,C
1803,40,Bandung,1.57,feature,36,0,B
1804,35,Surabaya,9.81,low-end,39,0,C
1805,55,Medan,2.22,low-end,52,1,C
1806,52,Medan,2.42,mid-range,8,1,C
1807,32,Bandung,8.52,mid-range,42,0,C
1808,42,Surabaya,7.62,mid-range,50,1,C
1809,54,Medan,6.47,low-end,50,0,C
1810,45,Medan,0.31,low-end,19,0,B
1811,27,Makassar,3.02,feature,4,0,C
1812,56,Jakarta,4.95,high-end,27,0,C
1813,34,Medan,5.42,mid-range,13,1,C
1814,56,Surabaya,2.59,mid-range,38,0,C
1815,39,Bandung,0.05,high-end,21,0,C
1816,43,Makassar,10.92,low-end,26,0,C
1817,42,Surabaya,1.92,low-end,45,0,B
1818,34,Makassar,1.5,mid-range,58,1,C
1819,30,Jakarta,1.51,mid-range,23,1,C
1820,37,Medan,1.66,mid-range,54,0,C
1821,42,Surabaya,0.83,mid-range,30,0,C
1822,21,Bandung,1.19,mid-range,31,0,C
1823,27,Jakarta,12.67,mid-range,31,0,A
1824,20,Jakarta,1.38,mid-range,16,0,C
1825,58,Makassar,2.24,low-end,52,0,C
1826,35,Jakarta,5.66,mid-range,59,1,C
1827,53,Surabaya,2.25,mid-range,42,0,C
1828,39,Makassar,1.18,mid-range,41,0,C
1829,51,Jakarta,2.23,low-end,7,0,C
1830,25,Bandung,0.36,feature,17,0,B
1831,57,Surabaya,0.42,low-end,24,0,B
1832,36,Bandung,3.55,high-end,20,0,C
1833,59,Bandung,7.48,low-end,39,0,C
1834,58,Makassar,3.88,low-end,27,0,C
1835,54,Medan,0.23,mid-range,2,0,C
1836,23,Makassar,1.55,mid-range,51,0,C
1837,43,Surabaya,0.01,mid-range,1,1,C
1838,51,Surabaya,2.15,high-end,34,1,C
1839,23,Makassar,0.64,mid-range,27,1,C
1840,54,Medan,6.08,mid-range,37,0,C
1841,50,Makassar,0.33,low-end,50,0,B
1842,39,Surabaya,0.0,low-end,6,0,B
1843,38,Medan,1.8,mid-range,38,0,C
1844,23,Surabaya,0.51,low-end,54,1,B
1845,23,Medan,4.02,mid-range,27,0,A
1846,21,Medan,7.57,low-end,48,1,C
1847,47,Makassar,0.13,low-end,16,1,B
1848,28,Makassar,1.51,low-end,35,1,B
1849,47,Makassar,17.25,mid-range,27,1,C
1850,48,Medan,3.96,low-end,35,0,C
1851,41,Medan,9.18,feature,58,0,C
1852,26,Surabaya,0.54,mid-range,55,0,C
1853,20,Bandung,0.75,high-end,36,0,C
1854,48,Makassar,0.5,feature,38,0,B
1855,57,Surabaya,1.08,mid-range,28,0,C
1856,54,Surabaya,3.87,mid-range,56,1,C
1857,53,Jakarta,0.54,low-end,3,0,B
1858,41,Makassar,2.23,mid-range,57,1,C
1859,48,Surabaya,0.94,low-end,41,0,B
1860,23,Jakarta,5.3,low-end,31,1,C
1861,19,Makassar,0.02,mid-range,3,0,C
1862,37,Medan,0.76,mid-range,38,0,C
1863,45,Jakarta,2.79,low-end,53,0,C
1864,28,Medan,0.31,mid-range,52,1,C
1865,21,Bandung,1.88,mid-range,24,0,C
1866,32,Bandung,1.72,mid-range,26,1,C
1867,23,Bandung,5.74,mid-range,41,0,A
1868,47,Bandung,2.95,mid-range,47,0,C
1869,55,Surabaya,3.06,low-end,28,0,C
1870,19,Bandung,9.1,low-end,9,1,C
1871,32,Surabaya,12.11,mid-range,37,0,C
1872,28,Surabaya,3.18,mid-range,53,1,A
1873,25,Makassar,2.21,low-end,27,0,C
1874,43,Surabaya,2.81,low-end,48,0,C
1875,22,Surabaya,1.45,mid-range,3,0,C
1876,23,Bandung,13.14,low-end,41,0,C
1877,43,Surabaya,3.66,feature,49,0,C
1878,21,Medan,1.03,low-end,28,1,B
1879,36,Bandung,0.18,low-end,32,1,B
1880,37,Jakarta,0.14,low-end,35,0,B
1881,50,Bandung,0.69,low-end,7,0,B
1882,37,Surabaya,0.8,mid-range,7,0,C
1883,29,Medan,1.61,low-end,21,1,B
1884,18,Bandung,0.73,mid-range,32,1,C
1885,43,Medan,2.99,mid-range,38,0,C
1886,31,Jakarta,0.71,low-end,20,0,B
1887,55,Jakarta,0.62,feature,8,1,B
1888,54,Makassar,1.91,mid-range,4,0,C
1889,28,Makassar,6.59,feature,26,1,C
1890,53,Bandung,1.9,feature,15,0,B
1891,30,Makassar,1.6,low-end,6,0,B
1892,20,Medan,2.59,low-end,48,0,C
1893,50,Makassar,0.89,mid-range,32,0,C
1894,23,Medan,1.31,mid-range,5,1,C
1895,27,Makassar,0.72,low-end,44,0,B
1896,22,Makassar,2.54,high-end,46,0,C
1897,40,Makassar,3.59,low-end,58,1,C
1898,27,Surabaya,3.36,mid-range,6,0,A
1899,19,Surabaya,0.88,mid-range,3,0,C
1900,30,Makassar,4.54,mid-range,29,0,C
1901,57,Medan,0.89,feature,19,0,B
1902,19,Bandung,0.49,mid-range,10,0,C
1903,37,Jakarta,1.29,low-end,7,0,B
1904,18,Surabaya,2.73,low-end,45,0,C
1905,54,Makassar,0.46,low-end,1,0,B
1906,26,Jakarta,3.13,mid-range,1,0,A
1907,34,Surabaya,5.96,low-end,17,0,C
1908,26,Bandung,1.04,low-end,22,0,B
1909,28,Medan,1.79,low-end,36,0,B
1910,32,Makassar,0.78,low-end,14,0,B
1911,41,Bandung,1.34,feature,6,0,B
1912,55,Surabaya,0.07,high-end,30,0,C
1913,52,Makassar,9.22,low-end,46,1,C
1914,47,Jakarta,1.61,low-end,47,0,B
1915,48,Medan,4.67,mid-range,33,0,C
1916,22,Surabaya,0.46,mid-range,20,1,C
1917,31,Medan,5.02,mid-range,16,1,C
1918,28,Makassar,5.9,mid-range,4,1,A
1919,26,Bandung,3.77,feature,34,0,C
1920,51,Medan,7.01,mid-range,1,0,C
1921,29,Jakarta,0.55,mid-range,13,0,C
1922,52,Surabaya,1.94,mid-range,48,0,C
1923,52,Jakarta,2.9,high-end,8,0,C
1924,18,Medan,2.72,mid-range,22,1,C
1925,57,Bandung,5.92,mid-range,4,0,C
1926,39,Bandung,0.73,low-end,34,0,B
1927,46,Jakarta,0.58,low-end,45,0,B
1928,25,Makassar,0.88,high-end,37,1,C
1929,28,Makassar,6.66,mid-range,57,0,A
1930,58,Bandung,8.49,low-end,23,1,C
1931,54,Jakarta,2.53,mid-range,20,1,C
1932,31,Jakarta,2.09,feature,53,1,C
1933,47,Jakarta,2.79,mid-range,24,1,C
1934,52,Medan,2.87,mid-range,27,0,C
1935,38,Makassar,0.56,low-end,13,1,B
1936,54,Makassar,3.48,low-end,5,0,C
1937,22,Medan,1.81,low-end,16,0,B
1938,36,Surabaya,2.19,mid-range,38,0,C
1939,31,Medan,0.09,mid-range,48,0,C
1940,43,Jakarta,4.34,mid-range,29,0,C
1941,21,Medan,5.41,mid-range,26,0,A
1942,42,Jakarta,2.9,low-end,22,0,C
1943,59,Bandung,4.14,low-end,24,1,C
1944,42,Jakarta,2.22,mid-range,13,0,C
1945,35,Makassar,2.89,high-end,43,0,C
1946,57,Medan,1.51,feature,21,0,B
1947,25,Jakarta,4.71,feature,1,0,C
1948,56,Surabaya,1.89,low-end,4,0,B
1949,57,Bandung,3.42,mid-range,3,1,C
1950,31,Surabaya,2.91,low-end,50,0,C
1951,49,Surabaya,3.64,high-end,23,0,C
1952,55,Surabaya,4.61,low-end,16,1,C
1953,50,Bandung,2.16,feature,45,0,C
1954,40,Bandung,5.03,low-end,13,0,C
1955,32,Bandung,2.06,mid-range,39,1,C
1956,50,Bandung,9.41,low-end,31,0,C
1957,42,Surabaya,4.19,low-end,24,0,C
1958,34,Makassar,0.56,low-end,47,0,B
1959,50,Makassar,5.31,mid-range,58,0,C
1960,19,Bandung,2.41,feature,15,0,C
1961,31,Medan,12.49,mid-range,5,1,C
1962,57,Jakarta,3.81,low-end,49,0,C
1963,57,Medan,0.26,high-end,22,0,C
1964,56,Medan,1.51,mid-range,22,0,C
1965,23,Medan,2.18,low-end,11,1,C
1966,23,Makassar,5.48,high-end,24,1,A
1967,20,Jakarta,3.92,feature,45,1,C
1968,24,Medan,1.38,mid-range,10,0,C
1969,25,Bandung,3.18,low-end,47,1,C
1970,59,Makassar,2.58,low-end,34,1,C
1971,32,Bandung,0.4,low-end,11,0,B
1972,46,Bandung,0.8,mid-range,57,1,C
1973,50,Medan,1.25,feature,43,1,B
1974,47,Bandung,0.65,mid-range,29,1,C
1975,56,Jakarta,0.49,low-end,22,1,B
1976,44,Bandung,0.18,mid-range,33,1,C
1977,53,Medan,6.19,mid-range,57,1,C
1978,46,Bandung,1.02,mid-range,8,0,C
1979,55,Makassar,1.03,mid-range,58,1,C
1980,50,Makassar,0.69,low-end,49,0,B
1981,54,Makassar,1.94,feature,32,1,B
1982,44,Surabaya,2.17,low-end,40,1,C
1983,50,Makassar,0.7,high-end,45,1,C
1984,21,Makassar,2.81,mid-range,23,1,C
1985,39,Surabaya,3.85,mid-range,5,0,C
1986,19,Makassar,1.4,mid-range,31,0,C
1987,27,Medan,2.64,high-end,29,0,C
1988,22,Makassar,2.09,mid-range,6,0,C
1989,27,Makassar,0.65,mid-range,52,0,C
1990,50,Surabaya,3.93,mid-range,25,0,C
1991,55,Medan,4.85,mid-range,25,0,C
1992,30,Bandung,3.14,mid-range,31,0,C
1993,48,Jakarta,1.17,mid-range,58,0,C
1994,53,Medan,7.84,mid-range,14,1,C
1995,41,Bandung,1.82,low-end,17,0,B
1996,32,Medan,0.93,mid-range,16,0,C
1997,46,Bandung,1.57,mid-range,28,1,C
1998,25,Bandung,3.53,low-end,9,0,C
1999,22,Medan,5.61,low-end,51,0,C
2000,46,Surabaya,1.32,mid-range,2,0,C
2001,21,Medan,0.79,mid-range,4,1,C
2002,29,Medan,2.95,low-end,20,0,C
2003,19,Bandung,7.62,low-end,41,1,C
2004,44,Jakarta,0.61,mid-range,36,0,C
2005,48,Bandung,4.87,low-end,37,0,C
2006,53,Makassar,1.94,low-end,6,0,B
2007,53,Medan,4.82,mid-range,52,0,C
2008,43,Medan,2.11,mid-range,1,1,C
2009,44,Surabaya,1.42,high-end,45,0,C
2010,22,Bandung,3.58,feature,50,1,C
2011,37,Surabaya,6.93,low-end,3,0,C
2012,28,Medan,1.16,feature,52,0,B
2013,27,Bandung,1.85,low-end,37,0,B
2014,57,Bandung,0.78,low-end,45,1,B
2015,55,Makassar,0.61,mid-range,42,0,C
2016,23,Makassar,4.51,low-end,58,0,C
2017,25,Jakarta,0.67,high-end,3,0,C
2018,40,Makassar,4.73,feature,43,0,C
2019,43,Bandung,1.68,mid-range,33,0,C
2020,29,Makassar,15.92,high-end,59,0,A
2021,43,Jakarta,0.66,low-end,59,1,B
2022,30,Medan,0.29,low-end,15,0,B
2023,57,Makassar,0.24,mid-range,56,1,C
2024,35,Bandung,5.41,mid-range,56,0,C
2025,42,Medan,1.73,mid-range,4,0,C
2026,50,Bandung,0.01,low-end,15,1,B
2027,57,Medan,6.23,mid-range,7,0,C
2028,29,Bandung,6.28,mid-range,47,0,A
2029,53,Makassar,4.93,low-end,4,0,C
2030,21,Makassar,0.86,high-end,3,1,C
2031,22,Jakarta,1.4,mid-range,23,0,C
2032,54,Medan,4.1,mid-range,14,1,C
2033,25,Jakarta,2.02,mid-range,6,0,C
2034,59,Surabaya,0.5,mid-range,33,0,C
2035,45,Makassar,0.83,feature,9,0,B
2036,48,Medan,10.79,mid-range,12,1,C
2037,26,Jakarta,0.49,mid-range,50,1,C
2038,46,Jakarta,3.88,mid-range,35,0,C
2039,31,Surabaya,1.95,high-end,53,0,C
2040,57,Jakarta,4.14,feature,31,0,C
2041,58,Bandung,3.25,low-end,51,0,C
2042,39,Makassar,1.73,mid-range,3,0,C
2043,28,Jakarta,1.31,mid-range,56,1,C
2044,40,Jakarta,4.21,low-end,46,0,C
2045,18,Surabaya,1.17,mid-range,36,1,C
2046,54,Bandung,4.65,low-end,13,0,C
2047,38,Jakarta,3.42,feature,13,0,C
2048,43,Makassar,2.59,high-end,58,1,C
2049,53,Makassar,1.38,low-end,34,0,B
2050,40,Jakarta,0.69,high-end,21,0,C
2051,18,Bandung,3.72,low-end,34,1,C
2052,57,Makassar,0.29,feature,42,0,B
2053,32,Makassar,10.57,mid-range,43,0,C
2054,38,Bandung,11.55,mid-range,28,0,C
2055,26,Bandung,0.42,low-end,56,0,B
2056,26,Jakarta,0.33,feature,47,0,B
2057,27,Medan,1.6,mid-range,35,0,C
2058,43,Surabaya,9.95,low-end,14,0,C
2059,58,Medan,1.53,mid-range,18,0,C
2060,52,Medan,1.36,low-end,19,1,B
2061,42,Makassar,3.65,mid-range,19,0,C
2062,43,Bandung,0.59,low-end,33,0,B
2063,28,Makassar,1.35,mid-range,51,0,C
2064,55,Surabaya,1.03,mid-range,35,1,C
2065,19,Jakarta,2.76,feature,20,0,C
2066,24,Surabaya,0.53,mid-range,29,0,C
2067,35,Makassar,2.39,low-end,8,0,C
2068,44,Makassar,5.85,low-end,25,1,C
2069,51,Makassar,2.17,low-end,17,0,C
2070,44,Makassar,3.45,mid-range,1,0,C
2071,34,Medan,0.23,feature,38,0,B
2072,41,Jakarta,1.79,mid-range,49,0,C
2073,42,Medan,0.3,mid-range,53,1,C
2074,24,Makassar,2.74,low-end,30,1,C
2075,23,Bandung,0.99,low-end,28,0,B
2076,41,Medan,1.02,low-end,33,1,B
2077,50,Makassar,0.24,low-end,13,0,B
2078,46,Makassar,1.11,low-end,24,1,B
2079,39,Jakarta,2.12,mid-range,44,0,C
2080,43,Surabaya,2.64,mid-range,37,0,C
2081,45,Medan,0.21,low-end,22,1,B
2082,38,Medan,3.16,mid-range,52,1,C
2083,24,Medan,2.01,feature,13,1,C
2084,34,Makassar,2.31,mid-range,40,1,C
2085,37,Jakarta,5.37,high-end,12,0,C
2086,58,Makassar,1.26,low-end,57,0,B
2087,37,Makassar,0.57,mid-range,41,0,C
2088,39,Bandung,2.41,mid-range,49,0,C
2089,45,Jakarta,8.7,mid-range,46,0,C
2090,57,Medan,2.19,low-end,7,0,C
2091,24,Surabaya,5.35,low-end,36,0,C
2092,18,Medan,4.24,low-end,29,0,C
2093,49,Makassar,2.19,low-end,29,0,C
2094,30,Jakarta,3.13,mid-range,26,0,C
2095,47,Jakarta,1.57,low-end,27,0,B
2096,40,Jakarta,2.27,mid-range,24,1,C
2097,36,Bandung,2.12,low-end,31,0,C
2098,49,Medan,3.7,low-end,7,0,C
2099,47,Bandung,1.58,mid-range,17,0,C
2100,46,Surabaya,0.32,low-end,49,1,B
2101,46,Makassar,4.66,mid-range,33,0,C
2102,47,Bandung,3.46,low-end,34,1,C
2103,33,Bandung,8.99,low-end,58,0,C
2104,57,Makassar,1.68,low-end,18,0,B
2105,36,Jakarta,0.24,low-end,41,0,B
2106,35,Makassar,0.39,high-end,5,1,C
2107,18,Medan,4.45,feature,1,0,C
2108,31,Makassar,0.21,mid-range,7,0,C
2109,19,Jakarta,7.15,low-end,58,0,C
2110,45,Makassar,0.99,mid-range,34,0,C
2111,47,Bandung,6.87,mid-range,3,1,C
2112,55,Surabaya,4.46,high-end,36,0,C
2113,21,Bandung,6.15,mid-range,35,0,A
2114,18,Surabaya,0.72,high-end,51,0,C
2115,25,Makassar,2.72,mid-range,57,0,C
2116,46,Medan,0.29,low-end,12,0,B
2117,56,Makassar,0.68,high-end,15,0,C
2118,20,Jakarta,1.11,high-end,4,0,C
2119,49,Makassar,4.05,low-end,56,1,C
2120,27,Surabaya,0.08,high-end,33,0,C
2121,27,Bandung,7.0,mid-range,16,1,A
2122,36,Medan,0.22,high-end,29,1,C
2123,51,Makassar,1.42,high-end,6,0,C
2124,50,Makassar,0.25,mid-range,49,0,C
2125,40,Bandung,4.4,mid-range,37,1,C
2126,45,Medan,0.46,low-end,23,1,B
2127,49,Makassar,6.48,low-end,13,0,C
2128,24,Makassar,2.27,low-end,44,0,C
2129,46,Surabaya,8.9,feature,1,0,C
2130,25,Surabaya,1.03,low-end,57,0,B
2131,18,Jakarta,1.82,mid-range,12,1,C
2132,20,Bandung,3.55,low-end,27,0,C
2133,41,Medan,5.35,mid-range,25,1,C
2134,40,Makassar,1.64,mid-range,22,0,C
2135,25,Makassar,6.69,mid-range,34,0,A
2136,54,Jakarta,0.38,low-end,18,0,B
